Table_Name,Column_Name,Range_Min,Range_Max,Result Set Returned,Execution_Time
order_table,O_TOTALPRICE,244068.01067,453863.28979,1592449,46.405508279800415
order_table,O_TOTALPRICE,235093.6445,484276.38321,1811253,49.537718057632446
order_table,O_TOTALPRICE,104337.91398,369031.00663,4884351,198.52876734733582
order_table,O_TOTALPRICE,146042.69089,531451.71908,4106791,158.90926098823547
order_table,O_TOTALPRICE,4139.07493,491104.66297,5990100,267.94408988952637
