Table_Name,Column_Name,Range_Min,Range_Max,Result Set Returned,Execution_Time
order_table,O_TOTALPRICE,244068.01067,453863.28979,250395,6.977015495300293
order_table,O_TOTALPRICE,235093.6445,484276.38321,287430,4.264568090438843
order_table,O_TOTALPRICE,104337.91398,369031.00663,963434,12.513857364654541
order_table,O_TOTALPRICE,146042.69089,531451.71908,740835,15.081391334533691
order_table,O_TOTALPRICE,4139.07493,491104.66297,1489259,11.507938385009766
