Table_Name,Column_Name,Range_Min,Range_Max,Result Set Returned,Execution_Time
lineitem_table,L_SHIPDATE,1995-7-20,1997-7-16,1819229,53.97016954421997
lineitem_table,L_SHIPDATE,1992-8-1,1994-4-4,1521663,49.7095251083374
lineitem_table,L_SHIPDATE,1996-5-12,1997-1-20,635770,88.06966090202332
lineitem_table,L_SHIPDATE,1996-5-5,1998-1-8,1534363,142.02786469459534
lineitem_table,L_SHIPDATE,1994-6-8,1997-1-23,2401595,66.55397391319275
