Table_Name,Column_Name,Range_Min,Range_Max,Result Set Returned,Execution_Time
order_table,O_ORDERDATE,1994-3-23,1996-2-8,429634,6.569251775741577
order_table,O_ORDERDATE,1995-5-1,1997-5-14,465352,7.59664511680603
order_table,O_ORDERDATE,1992-1-17,1993-2-1,236998,3.504981756210327
order_table,O_ORDERDATE,1992-11-20,1995-3-26,533862,8.007354021072388
order_table,O_ORDERDATE,1993-3-13,1994-1-24,197696,4.935109615325928
