Table_Name,Column_Name,Range_Min,Range_Max,Result Set Returned,Execution_Time
order_table,O_ORDERKEY,53,67571,0,0.28479862213134766
order_table,O_ORDERKEY,8505288,30792525,0,0.02203989028930664
order_table,O_ORDERKEY,2,8491184,1,9.851370811462402
order_table,O_ORDERKEY,2,1395877366,1,9.82338833808899
order_table,O_ORDERKEY,1,109,1,0.07902693748474121
