Table_Name,Column_Name,Range_Min,Range_Max,Result Set Returned,Execution_Time
lineitem_table,L_EXTENDEDPRICE,53,67571,5245698,263.19863510131836
lineitem_table,L_EXTENDEDPRICE,8505288,30792525,0,14.839521408081055
lineitem_table,L_EXTENDEDPRICE,2,8491184,6001215,251.05548667907715
lineitem_table,L_EXTENDEDPRICE,2,1395877366,6001215,272.38942193984985
lineitem_table,L_EXTENDEDPRICE,1,109,0,14.773560762405396
