Model_Num,Table_Name,Column_Name,Query_Type,Range_Min,Range_Max,Result_Set_Returned,Min_Execution_Time,Max_Execution_Time,Med_Execution_Time,Std_Deviation_Exe_Time,Avg_Execution_Time
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1979946.0,2279946.0,75000,0.4493401050567627,0.47054195404052734,0.46675634384155273,0.007481606799156004,0.4632402896881104
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,2538258.0,2838258.0,75000,0.45709657669067383,0.4782543182373047,0.46588826179504395,0.007530980223506879,0.4665407657623291
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,301275.0,601275.0,75000,0.46477389335632324,0.5238728523254395,0.4845390319824219,0.02121601629883872,0.49124898910522463
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,251801.0,551801.0,75000,0.4586141109466553,0.5231339931488037,0.48226404190063477,0.02226682897851564,0.4897775173187256
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,761539.0,1061539.0,75001,0.44323229789733887,0.47144508361816406,0.45168209075927734,0.009859646391494056,0.4531463623046875
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,5553084.0,5853084.0,75000,0.44507884979248047,0.4558243751525879,0.4461054801940918,0.004131575974328061,0.44852275848388673
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,4420219.0,4720219.0,75000,0.43715620040893555,0.44718146324157715,0.44282102584838867,0.003885981417687024,0.4424612522125244
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,3069432.0,3369432.0,75000,0.43632030487060547,0.456493616104126,0.4421377182006836,0.00755136366552124,0.44461565017700194
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1612433.0,1912433.0,75000,0.42239832878112793,0.47811102867126465,0.4278697967529297,0.023825077453525932,0.44474363327026367
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,2252915.0,2552915.0,75000,0.4127621650695801,0.42974376678466797,0.420778751373291,0.005457054305472957,0.420656156539917
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1979946.0,2279946.0,75000,0.4059474468231201,0.4559502601623535,0.42018938064575195,0.01709242904335655,0.42490711212158205
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,4132987.0,4432987.0,75000,0.4115173816680908,0.42223453521728516,0.4161686897277832,0.004016921411864159,0.4173410415649414
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,280732.0,580732.0,75000,0.404813289642334,0.4561903476715088,0.4066774845123291,0.02015111668741734,0.41593341827392577
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1547165.0,1847165.0,75000,0.40543103218078613,0.41497325897216797,0.40956830978393555,0.003188259780231376,0.40978708267211916
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,73466.0,373466.0,75000,0.39187169075012207,0.4046800136566162,0.40212059020996094,0.005069317884588352,0.3992349147796631
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,4928383.0,5228383.0,75000,0.3865654468536377,0.40084338188171387,0.3953373432159424,0.004870331897314992,0.3952929019927979
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1716690.0,2016690.0,75000,0.3960707187652588,0.4351532459259033,0.4007081985473633,0.014545588698623135,0.40637760162353515
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,5273934.0,5573934.0,75000,0.3802964687347412,0.41634082794189453,0.3814809322357178,0.014000345308009362,0.38840475082397463
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,3948867.0,4248867.0,75001,0.38785314559936523,0.4287881851196289,0.4075443744659424,0.014934943461809059,0.4095426559448242
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1979946.0,2279946.0,75000,0.37850141525268555,0.43215489387512207,0.38228392601013184,0.01994611417656674,0.39397463798522947
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,4283090.0,4583090.0,75000,0.37829041481018066,0.3911094665527344,0.38668322563171387,0.00530381709183465,0.38510584831237793
