Model_Num,Table_Name,Column_Name,Query_Type,Range_Min,Range_Max,Result Set Returned,Min_Execution_Time,Max_Execution_Time,Med_Execution_Time,Std_Deviation_Exe_Time,Avg_Execution_Time
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,117473.0,1617473.0,375001,2.314936399459839,2.5886716842651367,2.370164155960083,0.09834498904249372,2.4173779487609863
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,128494.0,1628494.0,375000,2.3105483055114746,2.412919521331787,2.346238136291504,0.03493321374610471,2.35404109954834
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,4673985.0,6173985.0,331504,2.0692806243896484,2.222850799560547,2.1049649715423584,0.057206992151001355,2.1267709255218508
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1979946.0,3479946.0,375000,2.3064048290252686,2.409311056137085,2.334012269973755,0.037167692420186436,2.3400792121887206
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1979946.0,3479946.0,375000,2.3073570728302,2.3888275623321533,2.3407058715820312,0.02828836072004626,2.34770245552063
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,3896650.0,5396650.0,375000,2.3468966484069824,2.4782872200012207,2.3611321449279785,0.04842309791776247,2.3840489864349363
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,515299.0,2015299.0,375001,2.338374614715576,2.37955904006958,2.35262131690979,0.014050192166920147,2.3563483238220213
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,2538258.0,4038258.0,375000,2.291363000869751,2.3830859661102295,2.3447494506835938,0.03529219046685798,2.3343910694122316
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,4673985.0,6173985.0,331504,2.054901123046875,2.1634340286254883,2.082990884780884,0.037073314266572496,2.093677806854248
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,1979946.0,3479946.0,375000,2.307412624359131,2.369657516479492,2.330740451812744,0.024123843565135687,2.341066837310791
Model_RANGE_o_orderkey,order_table,o_orderkey,RANGE,5335855.0,6835855.0,166033,1.0345039367675781,1.1235182285308838,1.0474493503570557,0.03323057953099435,1.0623109340667725
