Model_Num,Table_Name,Column_Name,Query_Type,Range_Min,Range_Max,Result Set Returned,Min_Execution_Time,Max_Execution_Time,Med_Execution_Time,Std_Deviation_Exe_Time,Avg_Execution_Time
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,497208.0,797208.0,300413,3.8955695629119873,4.553791761398315,4.274243116378784,0.20991095668583204,4.250871419906616
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2756438.0,3056438.0,299635,4.2309465408325195,4.75465202331543,4.350379467010498,0.1836057178808192,4.41467056274414
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2064405.0,2364405.0,299332,3.8796980381011963,4.541133403778076,4.295149087905884,0.21663275380030433,4.267115354537964
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4033814.0,4333814.0,300445,4.232290983200073,4.972317457199097,4.5969462394714355,0.28474907510720987,4.593704128265381
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4256454.0,4556454.0,299909,4.246796369552612,4.515953302383423,4.373961925506592,0.09942821452946644,4.365749263763428
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3939230.0,4239230.0,299755,4.1231889724731445,4.4451072216033936,4.370121955871582,0.1096479979085663,4.3319920063018795
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3928329.0,4228329.0,299821,4.1491076946258545,4.817595720291138,4.366268157958984,0.242707348899394,4.416227865219116
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2129521.0,2429521.0,299494,4.235312223434448,4.522305488586426,4.341546297073364,0.09414826839719251,4.351888275146484
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3808369.0,4108369.0,299814,3.8367581367492676,4.3856306076049805,4.334364175796509,0.20203690074674072,4.234311771392822
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1937138.0,2237138.0,299726,4.441818714141846,4.645582675933838,4.508742094039917,0.07236181686510536,4.531914091110229
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3264925.0,3564925.0,301150,3.9686288833618164,4.7123939990997314,4.4576640129089355,0.2410854282960526,4.400651454925537
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1857101.0,2157101.0,299753,3.977942943572998,4.623949766159058,4.162015676498413,0.22134974293793447,4.221379804611206
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2537327.0,2837327.0,299922,4.238293647766113,4.462897777557373,4.386692762374878,0.08331326070023108,4.350345849990845
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,350716.0,650716.0,300373,3.7862143516540527,4.482874870300293,4.3669493198394775,0.2447355913906077,4.256641960144043
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1383251.0,1683251.0,299798,4.169763565063477,4.645923137664795,4.390810489654541,0.1642644531853157,4.4024402618408205
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,5538135.0,5838135.0,300472,4.001969575881958,4.730647563934326,4.41933012008667,0.2530736111150218,4.375612449645996
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1314331.0,1614331.0,299701,4.368391036987305,4.51049542427063,4.401298522949219,0.05281679113306124,4.4219764232635494
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3941422.0,4241422.0,299925,4.366042137145996,4.578023672103882,4.4041969776153564,0.07794976120572376,4.425395917892456
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3707718.0,4007718.0,299527,4.419916152954102,4.6236796379089355,4.504785776138306,0.06587093561503465,4.50968918800354
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4126453.0,4426453.0,300180,4.323190689086914,4.642537593841553,4.451766490936279,0.11969013084465352,4.451280546188355
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2708006.0,3008006.0,300244,4.251798629760742,4.4818291664123535,4.3075642585754395,0.07951059341061767,4.342418098449707
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3400984.0,3700984.0,300693,4.508941888809204,4.6541972160339355,4.549405574798584,0.05423420629448764,4.572568035125732
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,381727.0,681727.0,300448,4.156134605407715,4.591633319854736,4.432160139083862,0.16242493462975527,4.386898565292358
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,413605.0,713605.0,300585,4.222577333450317,4.533294677734375,4.38527250289917,0.10922558884672837,4.372414064407349
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1134164.0,1434164.0,300375,4.020898818969727,4.447789192199707,4.3362202644348145,0.1461500051580408,4.280464696884155
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,865609.0,1165609.0,299608,4.0781028270721436,4.313206911087036,4.255056381225586,0.0796965212723433,4.2292999744415285
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,570596.0,870596.0,299955,4.107598304748535,4.472759962081909,4.322173357009888,0.1255905401027105,4.3034899711608885
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,736976.0,1036976.0,299426,4.007493257522583,4.28920578956604,4.224181652069092,0.09907905713528117,4.199584197998047
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3153684.0,3453684.0,300727,3.8629767894744873,4.535498142242432,4.420094013214111,0.2394111890226644,4.313667249679566
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1070545.0,1370545.0,300230,4.109162092208862,4.383611440658569,4.330293893814087,0.1147223764363623,4.268701028823853
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,5426977.0,5726977.0,299489,4.100498199462891,4.343302011489868,4.160167217254639,0.09669492650828043,4.213536262512207
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3885187.0,4185187.0,299794,3.9692516326904297,4.289064168930054,4.176882028579712,0.11166039636610471,4.141744995117188
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3083813.0,3383813.0,300446,4.069088459014893,4.356776475906372,4.153035402297974,0.1181399852816717,4.213036060333252
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4030930.0,4330930.0,300269,4.054137468338013,4.53681492805481,4.278417110443115,0.1547209284460688,4.278156900405884
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1504155.0,1804155.0,300432,3.892514705657959,4.05842137336731,3.9772090911865234,0.06326629470681228,3.9832114219665526
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,5282336.0,5582336.0,300075,3.8111894130706787,4.390471458435059,4.284570217132568,0.2084046155824057,4.206623792648315
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4783401.0,5083401.0,300029,4.0066978931427,4.650676727294922,4.2619569301605225,0.21071093868360766,4.286440753936768
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4140021.0,4440021.0,300264,4.12630820274353,4.269676446914673,4.246562957763672,0.05303678570684799,4.227230501174927
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2737368.0,3037368.0,300129,3.805804491043091,4.268306255340576,4.178354024887085,0.1673331403263233,4.124618101119995
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4799988.0,5099988.0,299947,4.106284856796265,4.40575909614563,4.325482368469238,0.10700221414907245,4.283427047729492
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,4245088.0,4545088.0,300138,3.982238531112671,4.519139051437378,4.334990978240967,0.19162906931542134,4.256184434890747
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3763858.0,4063858.0,299705,3.6170830726623535,4.287878513336182,4.065341234207153,0.22809348181325534,3.9843011856079102
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,5209659.0,5509659.0,299655,4.0442914962768555,4.439261436462402,4.248172998428345,0.1292592566612054,4.248394870758057
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3611894.0,3911894.0,299710,4.228960990905762,4.535704135894775,4.402082920074463,0.11754309077513493,4.382469177246094
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,2085862.0,2385862.0,299445,3.678199052810669,4.4418323040008545,4.2508180141448975,0.2570162809172396,4.1652437210083
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,3151215.0,3451215.0,300701,4.068044424057007,4.448500394821167,4.10525918006897,0.14361410969279967,4.1826049327850345
Model_RANGE_l_orderkey,lineitem_table,l_orderkey,RANGE,1119370.0,1419370.0,300269,4.099430084228516,4.329364061355591,4.17059326171875,0.0877209288338762,4.208252954483032
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,19887.0,25090.0,434370,11.020676136016846,13.496859312057495,11.904451370239258,0.8163485709561258,12.066299104690552
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,72631.0,77834.0,184190,7.9772186279296875,8.548887491226196,8.255394220352173,0.2164498965897106,8.280068016052246
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,78489.0,83692.0,136737,7.0784711837768555,7.501886606216431,7.450834274291992,0.15211430321449235,7.372218894958496
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,96989.0,102192.0,13594,5.1681809425354,5.83163857460022,5.723756790161133,0.24068394868633447,5.639412879943848
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,85016.0,90219.0,88884,6.560057640075684,6.684025287628174,6.6204516887664795,0.04224330582980666,6.6243353366851805
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,54633.0,59836.0,354858,10.82399582862854,11.892832517623901,11.135509729385376,0.38292785488583897,11.188504457473755
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,9776.0,14979.0,432801,11.846117734909058,12.6400728225708,11.9064462184906,0.29689943499971977,12.083263683319093
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,49224.0,54427.0,406750,11.496352434158325,12.077579736709595,12.015701055526733,0.21087949170124,11.898922538757324
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,92624.0,97827.0,36994,5.5686352252960205,6.665635824203491,5.958064794540405,0.3752592808894515,6.060406064987182
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,78754.0,83957.0,134674,6.906812906265259,7.476784706115723,7.27151346206665,0.19210496293939025,7.258944988250732
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,48851.0,54054.0,409970,11.203155279159546,12.164625406265259,11.742126941680908,0.32721057824325045,11.754733991622924
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,45904.0,51107.0,425367,11.979911804199219,12.73481822013855,12.44688367843628,0.25471475397795956,12.371127796173095
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,22448.0,27651.0,434096,11.462113618850708,12.44774866104126,12.013200998306274,0.3182527244325179,11.964354372024536
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,18418.0,23621.0,434227,11.574860334396362,12.812480449676514,12.500192642211914,0.4496022647649456,12.261026573181152
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,8178.0,13381.0,431620,11.918256521224976,12.268422603607178,12.11961030960083,0.13139101393984726,12.12759575843811
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,89111.0,94314.0,60012,6.535013198852539,6.736036539077759,6.69159722328186,0.06919599819944919,6.661943626403809
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,64180.0,69383.0,257972,9.176050662994385,9.916559219360352,9.36275029182434,0.29877656563712995,9.528940677642822
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,15069.0,20272.0,433660,11.707103252410889,12.244178295135498,11.815775871276855,0.1847183565205792,11.892424869537354
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,41836.0,47039.0,433639,11.474826574325562,12.570636987686157,12.111936807632446,0.3566506001844884,12.103320980072022
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,5755.0,10958.0,428968,11.327126026153564,12.092968702316284,11.755037307739258,0.2499823415846744,11.706481981277467
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,21597.0,26800.0,434327,12.012656211853027,12.587421178817749,12.212772846221924,0.2047307784283423,12.259866094589233
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,73129.0,78332.0,179832,7.511998176574707,8.601102113723755,8.12457275390625,0.3626855683344572,8.060487174987793
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,65262.0,70465.0,247056,8.772792339324951,9.560403108596802,9.365281820297241,0.28347347508087767,9.26520676612854
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,48246.0,53449.0,414398,11.776467084884644,12.329413175582886,12.119646549224854,0.17839510556875407,12.080403375625611
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,28062.0,33265.0,433397,11.780757665634155,12.7991361618042,12.10370659828186,0.3437904499917562,12.186908149719239
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,65371.0,70574.0,246331,8.83030652999878,9.557665348052979,9.16378402709961,0.2599251959538842,9.129577207565308
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,95442.0,100645.0,20597,5.948713779449463,6.295933485031128,5.994706392288208,0.1287701379263893,6.044460248947144
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,43950.0,49153.0,431538,10.927558660507202,12.549977779388428,11.769307613372803,0.5520845789769896,11.830980730056762
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,7833.0,13036.0,430704,11.209480047225952,12.526819705963135,11.863040685653687,0.49665632381812386,11.934524297714233
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,6608.0,11811.0,434744,11.232260942459106,12.422521352767944,11.942753076553345,0.3982808521211003,11.864823246002198
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,9092.0,14295.0,436746,11.768914461135864,12.445243835449219,12.100773811340332,0.22642368476494518,12.078378009796143
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,95764.0,100967.0,18938,5.523409128189087,6.273009300231934,5.750439405441284,0.2722654298034621,5.860575342178345
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,54353.0,59556.0,357796,9.835285902023315,11.251192569732666,10.31551218032837,0.5711053608161901,10.462282466888428
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,83681.0,88884.0,98466,6.483625650405884,7.5041069984436035,6.909521102905273,0.32741938521056874,6.96972131729126
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,17708.0,22911.0,433994,11.184993982315063,12.26736044883728,11.464377880096436,0.38920661509512894,11.622181224822999
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,26635.0,31838.0,432546,11.199885129928589,13.12392258644104,12.255278587341309,0.6168509642414134,12.189256954193116
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,69300.0,74503.0,211826,8.37265396118164,9.1637122631073,8.907017707824707,0.3105808961558418,8.787998819351197
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,89425.0,94628.0,57921,6.351734638214111,6.864392518997192,6.535271406173706,0.18618549472916096,6.541279554367065
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,34577.0,39780.0,434507,11.149472713470459,12.300052404403687,11.850264072418213,0.4120176204112022,11.719601249694824
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,7294.0,12497.0,436069,11.387342929840088,12.13353943824768,11.780210494995117,0.2602313166148636,11.791588163375854
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,86316.0,91519.0,79446,6.367412328720093,7.004906177520752,6.809134244918823,0.21147604023983074,6.731501913070678
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,29653.0,34856.0,434479,11.279105186462402,12.40905499458313,11.788129806518555,0.36880812101528576,11.774811792373658
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,74154.0,79357.0,171601,7.269749164581299,8.667837381362915,7.932603120803833,0.4502096993761515,7.961574077606201
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,16522.0,21725.0,433616,11.395837545394897,12.32937216758728,11.911072254180908,0.3061588326810975,11.91090760231018
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,69595.0,74798.0,209382,8.518945455551147,8.9100022315979,8.724818229675293,0.12819798244722372,8.705301666259766
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,84072.0,89275.0,95672,6.579694032669067,7.411574363708496,7.200964450836182,0.289118177569421,7.106896305084229
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,72777.0,77980.0,182681,7.821040391921997,8.392128944396973,8.179657459259033,0.19868279356678695,8.161510801315307
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,36397.0,41600.0,433974,11.533645868301392,12.384886264801025,11.688461065292358,0.3151656828424225,11.805762147903442
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,72731.0,77934.0,183161,7.620484828948975,8.10849666595459,8.08602261543274,0.18567086563258975,7.9834394454956055
Model_RANGE_l_extendedprice,lineitem_table,l_extendedprice,RANGE,14687.0,19890.0,432711,11.477948188781738,11.956597328186035,11.781880855560303,0.16979029675475169,11.775475978851318
Model_RANGE_o_totalprice,order_table,o_totalprice,RANGE,166148.0,193870.0,147687,1.932124137878418,12.09695053100586,1.9989476203918457,4.048264394206146,4.0006101608276365
Model_RANGE_o_totalprice,order_table,o_totalprice,RANGE,221854.0,249576.0,115720,1.757279396057129,1.8672878742218018,1.7716383934020996,0.04358522102790476,1.7980474472045898
